Geographic code;Geographic name;Geographic Type;Geographic Name, province or territory;Geographic Code, province or territory;Geographic code, census division;Geographic code, census metropolitan area or census agglomeration;Global non-response rate;Data quality flag;Age;Sex;Total population;Period of immigration - Non-immigrants (2016 counts);Period of immigration - Immigrants (2016 counts);Period of immigration - Before 2001 (2016 counts);Period of immigration - 2001 to 2005 (2016 counts);Period of immigration - 2006 to 2010 (2016 counts);Period of immigration - 2011 to 2016 (2016 counts);Period of immigration - Non-permanent residents (2016 counts);Total population (% distribution 2016);Period of immigration - Non-immigrants (% distribution 2016);Period of immigration - Immigrants (% distribution 2016);Period of immigration - Before 2001 (% distribution 2016);Period of immigration - 2001 to 2005 (% distribution 2016);Period of immigration - 2006 to 2010 (% distribution 2016);Period of immigration - 2011 to 2016 (% distribution 2016);Period of immigration - Non-permanent residents (% distribution 2016)
5915011;Delta;District municipality;British Columbia;59;15;933;4.7;0;15 to 24;Female;6470;5330;860;255;235;180;190;280;100;82.4;13.3;3.9;3.6;2.8;2.9;4.3
5915011;Delta;District municipality;British Columbia;59;15;933;4.7;0;55 to 64;Female;7750;4900;2835;2345;210;140;145;20;100;63.2;36.6;30.3;2.7;1.8;1.9;0.3
5915011;Delta;District municipality;British Columbia;59;15;933;4.7;0;25 to 34;Female;4810;3100;1615;500;260;455;400;95;100;64.4;33.6;10.4;5.4;9.5;8.3;2
5915011;Delta;District municipality;British Columbia;59;15;933;4.7;0;65 to 74;Female;5605;3050;2545;2150;130;115;150;15;100;54.4;45.4;38.4;2.3;2.1;2.7;0.3
5915011;Delta;District municipality;British Columbia;59;15;933;4.7;0;35 to 44;Female;6385;3730;2555;1220;590;435;315;95;100;58.4;40;19.1;9.2;6.8;4.9;1.5
5915011;Delta;District municipality;British Columbia;59;15;933;4.7;0;75 years and over;Male;3115;1635;1480;1350;40;35;55;0;100;52.5;47.5;43.3;1.3;1.1;1.8;0
5915011;Delta;District municipality;British Columbia;59;15;933;4.7;0;75 years and over;Female;3765;1975;1780;1625;40;55;60;15;100;52.5;47.3;43.2;1.1;1.5;1.6;0.4
5915015;Richmond;City;British Columbia;59;15;933;4.3;0;75 years and over;Male;5860;1410;4430;3900;220;125;180;15;100;24.1;75.6;66.6;3.8;2.1;3.1;0.3
5915015;Richmond;City;British Columbia;59;15;933;4.3;0;75 years and over;Female;7170;1945;5210;4530;320;150;210;20;100;27.1;72.7;63.2;4.5;2.1;2.9;0.3
5915015;Richmond;City;British Columbia;59;15;933;4.3;0;0 to 14;Male;13975;11470;2265;0;195;855;1220;235;100;82.1;16.2;0;1.4;6.1;8.7;1.7
5915015;Richmond;City;British Columbia;59;15;933;4.3;0;45 to 54;Male;14085;3260;10655;6035;1850;1700;1070;180;100;23.1;75.6;42.8;13.1;12.1;7.6;1.3
5915015;Richmond;City;British Columbia;59;15;933;4.3;0;15 to 24;Male;13080;6660;5155;1375;1365;1430;990;1265;100;50.9;39.4;10.5;10.4;10.9;7.6;9.7
5915015;Richmond;City;British Columbia;59;15;933;4.3;0;35 to 44;Male;11035;3385;7415;3885;1020;1305;1210;225;100;30.7;67.2;35.2;9.2;11.8;11;2
5915015;Richmond;City;British Columbia;59;15;933;4.3;0;65 to 74;Male;9255;2250;6945;6150;250;195;345;60;100;24.3;75;66.5;2.7;2.1;3.7;0.6
5915015;Richmond;City;British Columbia;59;15;933;4.3;0;55 to 64;Male;13735;3740;9865;7610;980;830;445;130;100;27.2;71.8;55.4;7.1;6;3.2;0.9
5915015;Richmond;City;British Columbia;59;15;933;4.3;0;0 to 14;Female;13245;10945;2120;0;175;880;1065;180;100;82.6;16;0;1.3;6.6;8;1.4
5915015;Richmond;City;British Columbia;59;15;933;4.3;0;25 to 34;Male;13030;4500;7660;3675;1040;1425;1515;875;100;34.5;58.8;28.2;8;10.9;11.6;6.7
5915015;Richmond;City;British Columbia;59;15;933;4.3;0;35 to 44;Female;12825;3075;9375;3835;1815;2075;1645;375;100;24;73.1;29.9;14.2;16.2;12.8;2.9
5915015;Richmond;City;British Columbia;59;15;933;4.3;0;25 to 34;Female;13635;3605;9015;3625;1165;1900;2325;1020;100;26.4;66.1;26.6;8.5;13.9;17.1;7.5
5915015;Richmond;City;British Columbia;59;15;933;4.3;0;65 to 74;Female;10125;2540;7535;6450;335;265;485;45;100;25.1;74.4;63.7;3.3;2.6;4.8;0.4
5915015;Richmond;City;British Columbia;59;15;933;4.3;0;55 to 64;Female;16040;3810;12100;9860;965;815;465;125;100;23.8;75.4;61.5;6;5.1;2.9;0.8
5915015;Richmond;City;British Columbia;59;15;933;4.3;0;15 to 24;Female;12205;6025;4685;1240;1220;1350;870;1495;100;49.4;38.4;10.2;10;11.1;7.1;12.2
5915015;Richmond;City;British Columbia;59;15;933;4.3;0;45 to 54;Female;17355;3240;13860;8040;2350;2260;1205;255;100;18.7;79.9;46.3;13.5;13;6.9;1.5
5915020;Greater Vancouver A;Regional district electoral area;British Columbia;59;15;933;5.4;1201;0 to 14;Male;1140;680;300;0;25;100;170;165;100;59.6;26.3;0;2.2;8.8;14.9;14.5
5915020;Greater Vancouver A;Regional district electoral area;British Columbia;59;15;933;5.4;1201;45 to 54;Male;1030;175;780;245;150;225;155;75;100;17;75.7;23.8;14.6;21.8;15;7.3
5915020;Greater Vancouver A;Regional district electoral area;British Columbia;59;15;933;5.4;1201;65 to 74;Male;310;145;160;130;0;15;20;10;100;46.8;51.6;41.9;0;4.8;6.5;3.2
5915020;Greater Vancouver A;Regional district electoral area;British Columbia;59;15;933;5.4;1201;0 to 14;Female;1155;695;255;0;15;100;140;205;100;60.2;22.1;0;1.3;8.7;12.1;17.7
5915020;Greater Vancouver A;Regional district electoral area;British Columbia;59;15;933;5.4;1201;55 to 64;Male;460;130;320;180;75;40;25;15;100;28.3;69.6;39.1;16.3;8.7;5.4;3.3
5915020;Greater Vancouver A;Regional district electoral area;British Columbia;59;15;933;5.4;1201;25 to 34;Male;995;255;370;100;45;80;150;370;100;25.6;37.2;10.1;4.5;8;15.1;37.2
5915020;Greater Vancouver A;Regional district electoral area;British Columbia;59;15;933;5.4;1201;15 to 24;Male;1770;510;750;85;280;250;135;510;100;28.8;42.4;4.8;15.8;14.1;7.6;28.8
5915020;Greater Vancouver A;Regional district electoral area;British Columbia;59;15;933;5.4;1201;35 to 44;Male;755;205;395;75;70;110;145;155;100;27.2;52.3;9.9;9.3;14.6;19.2;20.5
5915020;Greater Vancouver A;Regional district electoral area;British Columbia;59;15;933;5.4;1201;25 to 34;Female;1035;295;420;80;75;95;170;325;100;28.5;40.6;7.7;7.2;9.2;16.4;31.4
5915020;Greater Vancouver A;Regional district electoral area;British Columbia;59;15;933;5.4;1201;15 to 24;Female;1880;540;670;100;155;235;185;665;100;28.7;35.6;5.3;8.2;12.5;9.8;35.4
5915020;Greater Vancouver A;Regional district electoral area;British Columbia;59;15;933;5.4;1201;65 to 74;Female;370;195;175;140;0;10;15;10;100;52.7;47.3;37.8;0;2.7;4.1;2.7
5915020;Greater Vancouver A;Regional district electoral area;British Columbia;59;15;933;5.4;1201;45 to 54;Female;1235;170;1025;310;255;280;185;40;100;13.8;83;25.1;20.6;22.7;15;3.2
5915020;Greater Vancouver A;Regional district electoral area;British Columbia;59;15;933;5.4;1201;35 to 44;Female;985;175;605;75;125;175;230;205;100;17.8;61.4;7.6;12.7;17.8;23.4;20.8
5915020;Greater Vancouver A;Regional district electoral area;British Columbia;59;15;933;5.4;1201;55 to 64;Female;495;165;315;185;60;45;25;10;100;33.3;63.6;37.4;12.1;9.1;5.1;2
5915020;Greater Vancouver A;Regional district electoral area;British Columbia;59;15;933;5.4;1201;75 years and over;Male;275;120;155;130;10;0;0;0;100;43.6;56.4;47.3;3.6;0;0;0
5915020;Greater Vancouver A;Regional district electoral area;British Columbia;59;15;933;5.4;1201;75 years and over;Female;395;200;190;170;10;0;10;10;100;50.6;48.1;43;2.5;0;2.5;2.5
5915022;Vancouver;City;British Columbia;59;15;933;6.5;1;75 years and over;Male;16970;4355;12515;11690;410;235;175;100;100;25.7;73.7;68.9;2.4;1.4;1;0.6
5915022;Vancouver;City;British Columbia;59;15;933;6.5;1;75 years and over;Female;21680;5940;15660;14710;470;280;200;80;100;27.4;72.2;67.9;2.2;1.3;0.9;0.4
5915022;Vancouver;City;British Columbia;59;15;933;6.5;1;0 to 14;Male;36555;32310;3455;0;315;1245;1900;785;100;88.4;9.5;0;0.9;3.4;5.2;2.1
5915022;Vancouver;City;British Columbia;59;15;933;6.5;1;0 to 14;Female;33810;29610;3485;0;420;1210;1850;720;100;87.6;10.3;0;1.2;3.6;5.5;2.1
5915022;Vancouver;City;British Columbia;59;15;933;6.5;1;25 to 34;Male;61475;36105;18015;7100;1960;2810;6140;7350;100;58.7;29.3;11.5;3.2;4.6;10;12
5915022;Vancouver;City;British Columbia;59;15;933;6.5;1;65 to 74;Male;24665;9025;15510;14000;550;525;440;125;100;36.6;62.9;56.8;2.2;2.1;1.8;0.5
5915022;Vancouver;City;British Columbia;59;15;933;6.5;1;35 to 44;Male;44690;24730;18245;8490;2470;3550;3730;1720;100;55.3;40.8;19;5.5;7.9;8.3;3.8
5915022;Vancouver;City;British Columbia;59;15;933;6.5;1;55 to 64;Male;36765;16290;20220;16980;1260;1210;760;255;100;44.3;55;46.2;3.4;3.3;2.1;0.7
5915022;Vancouver;City;British Columbia;59;15;933;6.5;1;45 to 54;Male;44740;20320;23755;16010;2830;2780;2130;665;100;45.4;53.1;35.8;6.3;6.2;4.8;1.5
5915022;Vancouver;City;British Columbia;59;15;933;6.5;1;15 to 24;Male;35805;23455;8595;1765;2015;2430;2385;3760;100;65.5;24;4.9;5.6;6.8;6.7;10.5
5915022;Vancouver;City;British Columbia;59;15;933;6.5;1;35 to 44;Female;46855;21765;23165;9885;3695;4985;4600;1930;100;46.5;49.4;21.1;7.9;10.6;9.8;4.1
5915022;Vancouver;City;British Columbia;59;15;933;6.5;1;25 to 34;Female;62610;35710;20010;7160;2330;3520;7005;6885;100;57;32;11.4;3.7;5.6;11.2;11
5915022;Vancouver;City;British Columbia;59;15;933;6.5;1;55 to 64;Female;40635;15610;24685;20865;1565;1335;920;340;100;38.4;60.7;51.3;3.9;3.3;2.3;0.8
5915022;Vancouver;City;British Columbia;59;15;933;6.5;1;65 to 74;Female;27840;9285;18415;16505;755;605;545;140;100;33.4;66.1;59.3;2.7;2.2;2;0.5
5915022;Vancouver;City;British Columbia;59;15;933;6.5;1;15 to 24;Female;36290;23365;8280;1615;1975;2625;2060;4640;100;64.4;22.8;4.5;5.4;7.2;5.7;12.8
5915022;Vancouver;City;British Columbia;59;15;933;6.5;1;45 to 54;Female;46825;17300;28750;18795;3885;3600;2475;770;100;36.9;61.4;40.1;8.3;7.7;5.3;1.6
5915025;Burnaby;City;British Columbia;59;15;933;5.8;1;75 years and over;Male;6755;1865;4870;4380;140;145;200;15;100;27.6;72.1;64.8;2.1;2.1;3;0.2
5915025;Burnaby;City;British Columbia;59;15;933;5.8;1;75 years and over;Female;8155;2600;5530;4880;260;175;220;30;100;31.9;67.8;59.8;3.2;2.1;2.7;0.4
5915025;Burnaby;City;British Columbia;59;15;933;5.8;1;0 to 14;Male;16090;13790;1895;0;185;650;1060;400;100;85.7;11.8;0;1.1;4;6.6;2.5
5915025;Burnaby;City;British Columbia;59;15;933;5.8;1;35 to 44;Male;14870;6500;7845;3635;1250;1410;1550;525;100;43.7;52.8;24.4;8.4;9.5;10.4;3.5
5915025;Burnaby;City;British Columbia;59;15;933;5.8;1;65 to 74;Male;9265;2625;6600;5730;285;235;345;40;100;28.3;71.2;61.8;3.1;2.5;3.7;0.4
5915025;Burnaby;City;British Columbia;59;15;933;5.8;1;15 to 24;Male;16450;8820;4605;1105;1160;1365;975;3025;100;53.6;28;6.7;7.1;8.3;5.9;18.4
5915025;Burnaby;City;British Columbia;59;15;933;5.8;1;45 to 54;Male;16220;5835;10155;6345;1770;1315;725;225;100;36;62.6;39.1;10.9;8.1;4.5;1.4
5915025;Burnaby;City;British Columbia;59;15;933;5.8;1;55 to 64;Male;14190;5165;8950;7085;900;635;325;75;100;36.4;63.1;49.9;6.3;4.5;2.3;0.5
5915025;Burnaby;City;British Columbia;59;15;933;5.8;1;0 to 14;Female;14970;12645;1905;0;210;665;1030;420;100;84.5;12.7;0;1.4;4.4;6.9;2.8
5915025;Burnaby;City;British Columbia;59;15;933;5.8;1;25 to 34;Male;18845;8725;8195;3430;1180;1475;2105;1925;100;46.3;43.5;18.2;6.3;7.8;11.2;10.2
5915025;Burnaby;City;British Columbia;59;15;933;5.8;1;25 to 34;Female;17970;7120;8900;2945;1095;1800;3055;1950;100;39.6;49.5;16.4;6.1;10;17;10.9
5915025;Burnaby;City;British Columbia;59;15;933;5.8;1;55 to 64;Female;15935;4890;10975;8875;890;720;490;75;100;30.7;68.9;55.7;5.6;4.5;3.1;0.5
5915025;Burnaby;City;British Columbia;59;15;933;5.8;1;35 to 44;Female;16490;5685;10160;4090;1985;2285;1800;645;100;34.5;61.6;24.8;12;13.9;10.9;3.9
5915025;Burnaby;City;British Columbia;59;15;933;5.8;1;15 to 24;Female;14980;7610;4355;1055;1130;1300;865;3015;100;50.8;29.1;7;7.5;8.7;5.8;20.1
5915025;Burnaby;City;British Columbia;59;15;933;5.8;1;65 to 74;Female;10470;3090;7315;6335;285;305;385;65;100;29.5;69.9;60.5;2.7;2.9;3.7;0.6
5915025;Burnaby;City;British Columbia;59;15;933;5.8;1;45 to 54;Female;18425;5230;12890;7935;2235;1795;925;300;100;28.4;70;43.1;12.1;9.7;5;1.6
5915029;New Westminster;City;British Columbia;59;15;933;5;0;25 to 34;Male;5890;3680;1835;680;290;305;560;375;100;62.5;31.2;11.5;4.9;5.2;9.5;6.4
5915029;New Westminster;City;British Columbia;59;15;933;5;0;35 to 44;Male;5155;3075;1935;795;375;405;365;140;100;59.7;37.5;15.4;7.3;7.9;7.1;2.7
5915029;New Westminster;City;British Columbia;59;15;933;5;0;65 to 74;Male;2920;1665;1240;1095;45;70;25;10;100;57;42.5;37.5;1.5;2.4;0.9;0.3
5915029;New Westminster;City;British Columbia;59;15;933;5;0;55 to 64;Male;4740;2935;1790;1390;160;160;85;15;100;61.9;37.8;29.3;3.4;3.4;1.8;0.3
5915029;New Westminster;City;British Columbia;59;15;933;5;0;0 to 14;Female;4235;3820;345;0;55;120;165;70;100;90.2;8.1;0;1.3;2.8;3.9;1.7
5915029;New Westminster;City;British Columbia;59;15;933;5;0;45 to 54;Male;5580;3150;2380;1430;430;330;190;50;100;56.5;42.7;25.6;7.7;5.9;3.4;0.9
5915029;New Westminster;City;British Columbia;59;15;933;5;0;15 to 24;Male;3800;2550;850;120;230;305;195;395;100;67.1;22.4;3.2;6.1;8;5.1;10.4
5915029;New Westminster;City;British Columbia;59;15;933;5;0;45 to 54;Female;5705;2745;2890;1685;515;485;200;70;100;48.1;50.7;29.5;9;8.5;3.5;1.2
5915029;New Westminster;City;British Columbia;59;15;933;5;0;35 to 44;Female;5200;2680;2415;845;545;600;420;100;100;51.5;46.4;16.3;10.5;11.5;8.1;1.9
5915029;New Westminster;City;British Columbia;59;15;933;5;0;25 to 34;Female;6035;3690;2010;660;310;420;610;340;100;61.1;33.3;10.9;5.1;7;10.1;5.6
5915029;New Westminster;City;British Columbia;59;15;933;5;0;65 to 74;Female;3240;1770;1455;1210;55;105;80;20;100;54.6;44.9;37.3;1.7;3.2;2.5;0.6
5915029;New Westminster;City;British Columbia;59;15;933;5;0;55 to 64;Female;5060;2890;2140;1715;200;135;95;35;100;57.1;42.3;33.9;4;2.7;1.9;0.7
5915029;New Westminster;City;British Columbia;59;15;933;5;0;15 to 24;Female;3830;2520;855;175;200;280;200;455;100;65.8;22.3;4.6;5.2;7.3;5.2;11.9
5915029;New Westminster;City;British Columbia;59;15;933;5;0;75 years and over;Male;1680;810;860;780;15;30;35;0;100;48.2;51.2;46.4;0.9;1.8;2.1;0
5915029;New Westminster;City;British Columbia;59;15;933;5;0;75 years and over;Female;2275;1305;955;855;30;30;45;10;100;57.4;42;37.6;1.3;1.3;2;0.4
5915029;New Westminster;City;British Columbia;59;15;933;5;0;0 to 14;Male;4570;4045;425;0;40;150;230;100;100;88.5;9.3;0;0.9;3.3;5;2.2
5915034;Coquitlam;City;British Columbia;59;15;933;4.4;0;75 years and over;Male;3165;1250;1890;1630;55;90;110;20;100;39.5;59.7;51.5;1.7;2.8;3.5;0.6
5915034;Coquitlam;City;British Columbia;59;15;933;4.4;0;75 years and over;Female;4035;1705;2310;1990;110;80;135;20;100;42.3;57.2;49.3;2.7;2;3.3;0.5
5915034;Coquitlam;City;British Columbia;59;15;933;4.4;0;0 to 14;Male;11435;9665;1510;0;145;545;820;265;100;84.5;13.2;0;1.3;4.8;7.2;2.3
5915034;Coquitlam;City;British Columbia;59;15;933;4.4;0;0 to 14;Female;10775;9195;1350;0;115;525;710;240;100;85.3;12.5;0;1.1;4.9;6.6;2.2
5915034;Coquitlam;City;British Columbia;59;15;933;4.4;0;65 to 74;Male;5410;2250;3145;2750;145;100;145;20;100;41.6;58.1;50.8;2.7;1.8;2.7;0.4
5915034;Coquitlam;City;British Columbia;59;15;933;4.4;0;55 to 64;Male;9520;4405;5060;3945;555;365;195;60;100;46.3;53.2;41.4;5.8;3.8;2;0.6
5915034;Coquitlam;City;British Columbia;59;15;933;4.4;0;25 to 34;Male;8775;4595;3820;1860;580;520;860;365;100;52.4;43.5;21.2;6.6;5.9;9.8;4.2
5915034;Coquitlam;City;British Columbia;59;15;933;4.4;0;15 to 24;Male;9850;5915;3130;615;1010;825;685;805;100;60.1;31.8;6.2;10.3;8.4;7;8.2
5915034;Coquitlam;City;British Columbia;59;15;933;4.4;0;45 to 54;Male;10975;4800;6100;3320;1215;840;720;80;100;43.7;55.6;30.3;11.1;7.7;6.6;0.7
5915034;Coquitlam;City;British Columbia;59;15;933;4.4;0;35 to 44;Male;8685;4180;4315;1855;710;855;895;190;100;48.1;49.7;21.4;8.2;9.8;10.3;2.2
5915034;Coquitlam;City;British Columbia;59;15;933;4.4;0;65 to 74;Female;5900;2595;3295;2765;125;180;225;10;100;44;55.8;46.9;2.1;3.1;3.8;0.2
5915034;Coquitlam;City;British Columbia;59;15;933;4.4;0;45 to 54;Female;11905;4540;7120;3945;1465;1005;705;240;100;38.1;59.8;33.1;12.3;8.4;5.9;2
5915034;Coquitlam;City;British Columbia;59;15;933;4.4;0;35 to 44;Female;10145;4290;5520;1850;1245;1295;1130;335;100;42.3;54.4;18.2;12.3;12.8;11.1;3.3
5915034;Coquitlam;City;British Columbia;59;15;933;4.4;0;55 to 64;Female;9900;4305;5575;4530;500;305;240;20;100;43.5;56.3;45.8;5.1;3.1;2.4;0.2
5915034;Coquitlam;City;British Columbia;59;15;933;4.4;0;25 to 34;Female;8665;4180;4065;1445;605;720;1290;420;100;48.2;46.9;16.7;7;8.3;14.9;4.8
5915034;Coquitlam;City;British Columbia;59;15;933;4.4;0;15 to 24;Female;8945;5300;2850;660;860;675;665;790;100;59.3;31.9;7.4;9.6;7.5;7.4;8.8
5915039;Port Coquitlam;City;British Columbia;59;15;933;3.7;0;45 to 54;Female;5155;2830;2270;1560;290;290;130;55;100;54.9;44;30.3;5.6;5.6;2.5;1.1
5915039;Port Coquitlam;City;British Columbia;59;15;933;3.7;0;55 to 64;Female;4175;2480;1690;1455;85;80;65;0;100;59.4;40.5;34.9;2;1.9;1.6;0
5915039;Port Coquitlam;City;British Columbia;59;15;933;3.7;0;25 to 34;Female;3700;2495;1130;365;125;295;345;80;100;67.4;30.5;9.9;3.4;8;9.3;2.2
5915039;Port Coquitlam;City;British Columbia;59;15;933;3.7;0;15 to 24;Female;3525;2765;650;160;170;205;110;115;100;78.4;18.4;4.5;4.8;5.8;3.1;3.3
5915039;Port Coquitlam;City;British Columbia;59;15;933;3.7;0;65 to 74;Female;2280;1230;1050;970;15;35;25;10;100;53.9;46.1;42.5;0.7;1.5;1.1;0.4
5915039;Port Coquitlam;City;British Columbia;59;15;933;3.7;0;35 to 44;Female;4340;2470;1820;790;395;400;230;50;100;56.9;41.9;18.2;9.1;9.2;5.3;1.2
5915039;Port Coquitlam;City;British Columbia;59;15;933;3.7;0;75 years and over;Male;1200;525;675;610;10;20;35;0;100;43.8;56.3;50.8;0.8;1.7;2.9;0
5915039;Port Coquitlam;City;British Columbia;59;15;933;3.7;0;75 years and over;Female;1445;695;750;650;40;25;35;0;100;48.1;51.9;45;2.8;1.7;2.4;0
5915039;Port Coquitlam;City;British Columbia;59;15;933;3.7;0;0 to 14;Male;5075;4710;310;0;40;160;110;55;100;92.8;6.1;0;0.8;3.2;2.2;1.1
5915039;Port Coquitlam;City;British Columbia;59;15;933;3.7;0;65 to 74;Male;2095;1135;955;885;20;25;30;0;100;54.2;45.6;42.2;1;1.2;1.4;0
5915039;Port Coquitlam;City;British Columbia;59;15;933;3.7;0;0 to 14;Female;4670;4305;335;0;35;125;175;30;100;92.2;7.2;0;0.7;2.7;3.7;0.6
5915039;Port Coquitlam;City;British Columbia;59;15;933;3.7;0;45 to 54;Male;4700;2675;2020;1330;360;235;95;0;100;56.9;43;28.3;7.7;5;2;0
5915039;Port Coquitlam;City;British Columbia;59;15;933;3.7;0;35 to 44;Male;3955;2525;1415;670;240;305;205;20;100;63.8;35.8;16.9;6.1;7.7;5.2;0.5
5915039;Port Coquitlam;City;British Columbia;59;15;933;3.7;0;15 to 24;Male;3960;3205;710;225;185;175;130;40;100;80.9;17.9;5.7;4.7;4.4;3.3;1
5915039;Port Coquitlam;City;British Columbia;59;15;933;3.7;0;25 to 34;Male;3555;2470;1045;565;150;150;175;40;100;69.5;29.4;15.9;4.2;4.2;4.9;1.1
5915039;Port Coquitlam;City;British Columbia;59;15;933;3.7;0;55 to 64;Male;4070;2435;1615;1375;115;80;45;20;100;59.8;39.7;33.8;2.8;2;1.1;0.5
5915043;Port Moody;City;British Columbia;59;15;933;4.8;0;75 years and over;Male;665;310;355;280;30;15;25;0;100;46.6;53.4;42.1;4.5;2.3;3.8;0
5915043;Port Moody;City;British Columbia;59;15;933;4.8;0;75 years and over;Female;755;370;380;325;25;20;10;10;100;49;50.3;43;3.3;2.6;1.3;1.3
5915043;Port Moody;City;British Columbia;59;15;933;4.8;0;0 to 14;Male;3105;2795;260;0;45;105;115;50;100;90;8.4;0;1.4;3.4;3.7;1.6
5915043;Port Moody;City;British Columbia;59;15;933;4.8;0;0 to 14;Female;2940;2650;270;0;20;145;105;20;100;90.1;9.2;0;0.7;4.9;3.6;0.7
5915043;Port Moody;City;British Columbia;59;15;933;4.8;0;35 to 44;Male;2460;1540;885;265;210;285;125;30;100;62.6;36;10.8;8.5;11.6;5.1;1.2
5915043;Port Moody;City;British Columbia;59;15;933;4.8;0;25 to 34;Male;1950;1340;585;245;125;110;105;25;100;68.7;30;12.6;6.4;5.6;5.4;1.3
5915043;Port Moody;City;British Columbia;59;15;933;4.8;0;45 to 54;Male;2750;1640;1110;640;230;150;90;0;100;59.6;40.4;23.3;8.4;5.5;3.3;0
5915043;Port Moody;City;British Columbia;59;15;933;4.8;0;65 to 74;Male;1250;660;585;520;20;30;15;15;100;52.8;46.8;41.6;1.6;2.4;1.2;1.2
5915043;Port Moody;City;British Columbia;59;15;933;4.8;0;15 to 24;Male;2030;1465;515;110;200;145;60;50;100;72.2;25.4;5.4;9.9;7.1;3;2.5
5915043;Port Moody;City;British Columbia;59;15;933;4.8;0;55 to 64;Male;2030;1250;770;585;115;50;20;10;100;61.6;37.9;28.8;5.7;2.5;1;0.5
5915043;Port Moody;City;British Columbia;59;15;933;4.8;0;25 to 34;Female;2060;1385;635;265;80;130;155;45;100;67.2;30.8;12.9;3.9;6.3;7.5;2.2
5915043;Port Moody;City;British Columbia;59;15;933;4.8;0;65 to 74;Female;1335;755;560;475;25;40;25;15;100;56.6;41.9;35.6;1.9;3;1.9;1.1
5915043;Port Moody;City;British Columbia;59;15;933;4.8;0;15 to 24;Female;1900;1360;445;100;140;135;65;95;100;71.6;23.4;5.3;7.4;7.1;3.4;5
5915043;Port Moody;City;British Columbia;59;15;933;4.8;0;45 to 54;Female;3185;1770;1390;800;315;190;85;20;100;55.6;43.6;25.1;9.9;6;2.7;0.6
5915043;Port Moody;City;British Columbia;59;15;933;4.8;0;55 to 64;Female;2240;1380;855;680;80;55;40;10;100;61.6;38.2;30.4;3.6;2.5;1.8;0.4
5915043;Port Moody;City;British Columbia;59;15;933;4.8;0;35 to 44;Female;2790;1580;1155;415;280;285;175;55;100;56.6;41.4;14.9;10;10.2;6.3;2
5915046;North Vancouver;District municipality;British Columbia;59;15;933;4.1;0;0 to 14;Male;7590;6955;480;0;55;175;250;160;100;91.6;6.3;0;0.7;2.3;3.3;2.1
5915046;North Vancouver;District municipality;British Columbia;59;15;933;4.1;0;45 to 54;Male;6670;4125;2475;1450;370;340;320;70;100;61.8;37.1;21.7;5.5;5.1;4.8;1
5915046;North Vancouver;District municipality;British Columbia;59;15;933;4.1;0;15 to 24;Male;5670;4495;1005;255;260;245;250;170;100;79.3;17.7;4.5;4.6;4.3;4.4;3
5915046;North Vancouver;District municipality;British Columbia;59;15;933;4.1;0;55 to 64;Male;6260;4110;2145;1740;200;165;40;10;100;65.7;34.3;27.8;3.2;2.6;0.6;0.2
5915046;North Vancouver;District municipality;British Columbia;59;15;933;4.1;0;65 to 74;Male;3975;2025;1935;1770;55;75;35;15;100;50.9;48.7;44.5;1.4;1.9;0.9;0.4
5915046;North Vancouver;District municipality;British Columbia;59;15;933;4.1;0;25 to 34;Male;3735;2515;1110;500;145;210;250;110;100;67.3;29.7;13.4;3.9;5.6;6.7;2.9
5915046;North Vancouver;District municipality;British Columbia;59;15;933;4.1;0;35 to 44;Male;4785;2955;1730;695;245;400;395;100;100;61.8;36.2;14.5;5.1;8.4;8.3;2.1
5915046;North Vancouver;District municipality;British Columbia;59;15;933;4.1;0;0 to 14;Female;7125;6415;610;0;50;200;355;95;100;90;8.6;0;0.7;2.8;5;1.3
5915046;North Vancouver;District municipality;British Columbia;59;15;933;4.1;0;45 to 54;Female;7425;4325;2985;1915;465;360;250;110;100;58.2;40.2;25.8;6.3;4.8;3.4;1.5
5915046;North Vancouver;District municipality;British Columbia;59;15;933;4.1;0;35 to 44;Female;5910;3340;2390;890;480;535;485;175;100;56.5;40.4;15.1;8.1;9.1;8.2;3
5915046;North Vancouver;District municipality;British Columbia;59;15;933;4.1;0;55 to 64;Female;6490;3955;2520;2130;195;145;45;15;100;60.9;38.8;32.8;3;2.2;0.7;0.2
5915046;North Vancouver;District municipality;British Columbia;59;15;933;4.1;0;15 to 24;Female;5270;4210;855;230;210;275;145;205;100;79.9;16.2;4.4;4;5.2;2.8;3.9
5915046;North Vancouver;District municipality;British Columbia;59;15;933;4.1;0;25 to 34;Female;3760;2475;1090;385;170;215;325;190;100;65.8;29;10.2;4.5;5.7;8.6;5.1
5915046;North Vancouver;District municipality;British Columbia;59;15;933;4.1;0;65 to 74;Female;4340;2260;2070;1920;55;55;45;15;100;52.1;47.7;44.2;1.3;1.3;1;0.3
5915046;North Vancouver;District municipality;British Columbia;59;15;933;4.1;0;75 years and over;Male;2645;1185;1455;1355;40;35;25;10;100;44.8;55;51.2;1.5;1.3;0.9;0.4
5915046;North Vancouver;District municipality;British Columbia;59;15;933;4.1;0;75 years and over;Female;3235;1580;1645;1515;50;55;25;10;100;48.8;50.9;46.8;1.5;1.7;0.8;0.3
